Modulation,FLL_BW,Costas_BW,SymSync_BW,PreambleSize,NoiseVolt,FreqOffset,TimeOffset,PDR,BER,MatchedPkts,TotalPkts,ElapsedSec
QPSK,0.0314,0.0628,0.025,24,0.5,0.005,1.0005,80.0,0.005000000000000001,8,10,0.0771036148071289
BPSK,0.0314,0.1613,0.1613,32,0.0,0.0,1.0,30.0,0.35,3,10,0.05760645866394043
BPSK,0.02,0.0628,0.045,32,0.02,-0.03,1.0,90.0,0.0025000000000000005,9,10,0.06806278228759766
QPSK,0.05,0.1,0.045,32,0.02,0.015,1.0,90.0,0.0025000000000000005,9,10,0.06064939498901367
QPSK,0.0314,0.0628,0.08,48,0.5,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.06244015693664551
QPSK,0.0314,0.3437,0.3176,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.06893110275268555
BPSK,0.0314,0.0628,0.045,32,0.35,0.005,1.0002,80.0,0.005000000000000001,8,10,0.08163046836853027
QPSK,0.0314,0.1353,0.2916,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07487344741821289
BPSK,0.005,0.03,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.04841780662536621
QPSK,0.0314,0.2916,0.1353,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06273174285888672
BPSK,0.0314,0.3697,0.005,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07839846611022949
BPSK,0.02,0.03,0.045,32,0.02,0.03,1.0,80.0,0.005000000000000001,8,10,0.06656384468078613
BPSK,0.0314,0.0628,0.08,48,0.35,0.005,0.9995,80.0,0.005000000000000001,8,10,0.0675957202911377
QPSK,0.0314,0.0628,0.025,64,0.0,0.005,0.9998,90.0,0.0,9,10,0.056535959243774414
QPSK,0.0314,0.1092,0.2395,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.08023309707641602
QPSK,0.0314,0.0628,0.045,48,0.5,0.005,1.0,80.0,0.005000000000000001,8,10,0.052309274673461914
QPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.07647013664245605
QPSK,0.0314,0.0628,0.08,32,0.1,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.07344579696655273
BPSK,0.0314,0.0628,0.025,48,0.0,0.005,1.0,90.0,0.0,9,10,0.06013631820678711
QPSK,0.0314,0.005,0.2134,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07079148292541504
QPSK,0.005,0.03,0.045,32,0.02,-0.015,1.0,70.0,0.0075,7,10,0.06189298629760742
BPSK,0.0314,0.0628,0.08,16,0.2,0.005,1.0005,80.0,0.005000000000000001,8,10,0.09635400772094727
QPSK,0.0314,0.4479,0.1092,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0662851333618164
BPSK,0.0314,0.4739,0.1874,32,0.0,0.0,1.0,70.0,0.15,7,10,0.08767032623291016
BPSK,0.0314,0.2655,0.4218,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06026649475097656
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.08167314529418945
QPSK,0.0314,0.0628,0.025,16,0.35,0.005,0.9995,80.0,0.005000000000000001,8,10,0.06617879867553711
BPSK,0.0314,0.5,0.4218,32,0.15,0.0,1.0,0.0,0.025,0,10,0.11128926277160645
QPSK,0.0314,0.0628,0.08,16,0.0,0.005,1.0,90.0,0.0,9,10,0.1303260326385498
BPSK,0.0314,0.3697,0.1353,32,0.0,0.0,1.0,40.0,0.3,4,10,0.1024014949798584
BPSK,0.0314,0.0628,0.08,16,0.35,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.06008505821228027
BPSK,0.0314,0.3958,0.4218,32,0.15,0.0,1.0,0.0,0.025,0,10,0.09723186492919922
BPSK,0.0314,0.4218,0.3697,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07886290550231934
QPSK,0.0314,0.0628,0.08,48,0.35,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.08441734313964844
QPSK,0.0314,0.4479,0.0832,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07186198234558105
QPSK,0.0314,0.0628,0.045,48,0.0,0.005,1.0005,90.0,0.0,9,10,0.06634926795959473
QPSK,0.0314,0.0628,0.025,32,0.2,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.0562131404876709
BPSK,0.0314,0.005,0.1613,32,0.0,0.0,1.0,30.0,0.35,3,10,0.06617403030395508
QPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.0679631233215332
BPSK,0.05,0.03,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0603635311126709
BPSK,0.0314,0.0628,0.08,32,0.1,0.005,1.0005,70.0,0.0075,7,10,0.0763852596282959
QPSK,0.05,0.0628,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.05868124961853027
QPSK,0.0314,0.0832,0.2134,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07748866081237793
QPSK,0.0314,0.1353,0.2134,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06331992149353027
BPSK,0.0314,0.0628,0.025,32,0.2,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.0785834789276123
BPSK,0.0314,0.0628,0.025,16,0.1,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.07441544532775879
QPSK,0.005,0.03,0.045,32,0.02,0.03,1.0,0.0,0.025,0,10,0.08593487739562988
QPSK,0.0314,0.1353,0.3697,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.06899166107177734
BPSK,0.0314,0.1092,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.08443355560302734
QPSK,0.0314,0.0832,0.005,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06489348411560059
QPSK,0.0314,0.3176,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.0817413330078125
QPSK,0.0314,0.1092,0.3176,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07239484786987305
QPSK,0.0314,0.1353,0.4479,32,0.0,0.0,1.0,70.0,0.15,7,10,0.05905914306640625
QPSK,0.0314,0.4739,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.062591552734375
QPSK,0.0314,0.005,0.0832,32,0.15,0.0,1.0,0.0,0.025,0,10,0.0712733268737793
QPSK,0.0314,0.0571,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.05748438835144043
QPSK,0.0314,0.4739,0.2916,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0737764835357666
BPSK,0.0314,0.0628,0.025,24,0.0,0.005,1.0,90.0,0.0,9,10,0.07042980194091797
QPSK,0.0314,0.0628,0.025,24,0.0,0.005,0.9998,90.0,0.0,9,10,0.05908823013305664
QPSK,0.0314,0.0311,0.4479,32,0.0,0.0,1.0,60.0,0.2,6,10,0.07764983177185059
BPSK,0.0314,0.005,0.3697,32,0.0,0.0,1.0,0.0,0.5,0,10,0.053237199783325195
BPSK,0.0314,0.0628,0.025,16,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.10746550559997559
QPSK,0.0314,0.2655,0.2916,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07266902923583984
QPSK,0.0314,0.3958,0.3958,32,0.0,0.0,1.0,70.0,0.15,7,10,0.09134960174560547
QPSK,0.0314,0.1092,0.0571,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07894539833068848
BPSK,0.0314,0.1092,0.1613,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06094622611999512
BPSK,0.0314,0.0628,0.025,32,0.05,0.005,1.0005,50.0,0.0125,5,10,0.0676417350769043
BPSK,0.0314,0.0311,0.0832,32,0.0,0.0,1.0,80.0,0.1,8,10,0.05234527587890625
QPSK,0.0314,0.0628,0.045,16,0.0,0.005,0.9995,90.0,0.0,9,10,0.05939483642578125
QPSK,0.0314,0.2395,0.1874,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07436299324035645
BPSK,0.0314,0.0628,0.045,16,0.2,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.06668543815612793
BPSK,0.12,0.03,0.045,32,0.02,-0.03,1.0,90.0,0.0025000000000000005,9,10,0.07003164291381836
QPSK,0.0314,0.1874,0.1353,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06823968887329102
BPSK,0.0314,0.0628,0.045,24,0.0,0.005,0.9998,90.0,0.0,9,10,0.06625485420227051
QPSK,0.0314,0.3697,0.1874,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06171011924743652
QPSK,0.0314,0.1874,0.3437,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.0629727840423584
BPSK,0.0314,0.0628,0.025,64,0.1,0.005,1.0,90.0,0.0025000000000000005,9,10,0.061692237854003906
QPSK,0.0314,0.3437,0.4218,32,0.15,0.0,1.0,50.0,0.0125,5,10,0.06206870079040527
BPSK,0.0314,0.0571,0.2134,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06374454498291016
QPSK,0.0314,0.2134,0.2134,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.05426740646362305
BPSK,0.0314,0.3697,0.1613,32,0.0,0.0,1.0,30.0,0.35,3,10,0.10080409049987793
QPSK,0.0314,0.2395,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05664229393005371
BPSK,0.0314,0.2134,0.3958,32,0.0,0.0,1.0,0.0,0.5,0,10,0.0815131664276123
QPSK,0.0314,0.1613,0.1874,32,0.0,0.0,1.0,90.0,0.0,9,10,0.0720212459564209
QPSK,0.0314,0.5,0.3697,32,0.15,0.0,1.0,50.0,0.0125,5,10,0.09777069091796875
QPSK,0.0314,0.0628,0.045,32,0.35,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.07049226760864258
BPSK,0.0314,0.0628,0.045,16,0.0,0.005,1.0002,90.0,0.0,9,10,0.06255388259887695
BPSK,0.0314,0.2395,0.2395,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06096315383911133
BPSK,0.0314,0.3437,0.3958,32,0.0,0.0,1.0,0.0,0.5,0,10,0.0789799690246582
BPSK,0.0314,0.3176,0.1092,32,0.0,0.0,1.0,70.0,0.15,7,10,0.060268402099609375
BPSK,0.0314,0.0832,0.2916,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07393622398376465
BPSK,0.0314,0.1353,0.005,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.05702972412109375
BPSK,0.0314,0.3697,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06247663497924805
BPSK,0.0314,0.005,0.2655,32,0.0,0.0,1.0,90.0,0.0,9,10,0.055870771408081055
QPSK,0.0314,0.0311,0.1092,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.05179023742675781
BPSK,0.0314,0.1874,0.1353,32,0.0,0.0,1.0,40.0,0.3,4,10,0.07030844688415527
BPSK,0.0314,0.0628,0.08,48,0.5,0.005,0.9998,60.0,0.010000000000000002,6,10,0.07999968528747559
QPSK,0.0314,0.0628,0.045,48,0.2,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.06514549255371094
QPSK,0.0314,0.1353,0.4218,32,0.0,0.0,1.0,40.0,0.3,4,10,0.048632144927978516
BPSK,0.05,0.03,0.045,32,0.02,-0.015,1.0,90.0,0.0025000000000000005,9,10,0.08988285064697266
QPSK,0.0314,0.1092,0.1092,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.058562278747558594
BPSK,0.0314,0.0311,0.0832,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.06106734275817871
QPSK,0.0314,0.005,0.0311,32,0.0,0.0,1.0,10.0,0.45,1,10,0.07853841781616211
BPSK,0.0314,0.0628,0.08,24,0.2,0.005,0.9998,50.0,0.0125,5,10,0.05775046348571777
BPSK,0.0314,0.5,0.2916,32,0.0,0.0,1.0,60.0,0.2,6,10,0.07453036308288574
BPSK,0.0314,0.1874,0.2395,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06985926628112793
BPSK,0.0314,0.0628,0.08,16,0.0,0.005,1.0002,90.0,0.0,9,10,0.06624150276184082
QPSK,0.0314,0.0628,0.08,48,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07365870475769043
BPSK,0.0314,0.1092,0.3437,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06693482398986816
BPSK,0.0314,0.0571,0.3437,32,0.15,0.0,1.0,0.0,0.025,0,10,0.05900263786315918
BPSK,0.0314,0.2395,0.4739,32,0.0,0.0,1.0,0.0,0.5,0,10,0.061936378479003906
QPSK,0.0314,0.5,0.4218,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.07510709762573242
BPSK,0.0314,0.2134,0.4218,32,0.0,0.0,1.0,0.0,0.5,0,10,0.08287334442138672
BPSK,0.0314,0.0628,0.08,16,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.09335446357727051
QPSK,0.0314,0.0628,0.025,32,0.1,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.05881071090698242
QPSK,0.0314,0.4739,0.0311,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.08026766777038574
BPSK,0.0314,0.0628,0.08,16,0.35,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07052111625671387
QPSK,0.0314,0.0628,0.08,24,0.1,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.0675039291381836
QPSK,0.0314,0.0628,0.08,64,0.5,0.005,0.9998,80.0,0.005000000000000001,8,10,0.07679915428161621
QPSK,0.0314,0.0628,0.045,64,0.0,0.005,0.9995,90.0,0.0,9,10,0.12666535377502441
QPSK,0.0314,0.1092,0.4479,32,0.0,0.0,1.0,70.0,0.15,7,10,0.08289813995361328
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0005,40.0,0.015,4,10,0.07562994956970215
QPSK,0.0314,0.005,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.053478240966796875
BPSK,0.0314,0.1353,0.1353,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.07318806648254395
BPSK,0.0314,0.3176,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.061664581298828125
BPSK,0.0314,0.3437,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.04927253723144531
BPSK,0.0314,0.0628,0.025,24,0.05,0.005,1.0,90.0,0.0025000000000000005,9,10,0.08506059646606445
BPSK,0.05,0.1,0.045,32,0.02,-0.03,1.0,90.0,0.0025000000000000005,9,10,0.07257723808288574
BPSK,0.0314,0.2395,0.1874,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.05755019187927246
BPSK,0.005,0.0628,0.045,32,0.02,-0.03,1.0,80.0,0.005000000000000001,8,10,0.0761106014251709
BPSK,0.0314,0.0628,0.025,32,0.1,0.005,1.0005,70.0,0.0075,7,10,0.07567667961120605
QPSK,0.0314,0.0628,0.045,64,0.1,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07300758361816406
BPSK,0.0314,0.2916,0.1874,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.06291961669921875
BPSK,0.02,0.1,0.045,32,0.02,-0.03,1.0,90.0,0.0025000000000000005,9,10,0.07000613212585449
BPSK,0.0314,0.3437,0.3176,32,0.15,0.0,1.0,0.0,0.025,0,10,0.09202289581298828
BPSK,0.0314,0.0628,0.025,24,0.2,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.07399272918701172
QPSK,0.0314,0.0628,0.045,32,0.5,0.005,1.0002,80.0,0.005000000000000001,8,10,0.08441567420959473
BPSK,0.0314,0.3958,0.1353,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.05859255790710449
QPSK,0.0314,0.0628,0.045,24,0.2,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07563900947570801
QPSK,0.0314,0.0571,0.4479,32,0.0,0.0,1.0,70.0,0.15,7,10,0.06258273124694824
QPSK,0.0314,0.005,0.005,32,0.15,0.0,1.0,0.0,0.025,0,10,0.08173441886901855
BPSK,0.0314,0.0628,0.025,32,0.0,0.005,1.0002,90.0,0.0,9,10,0.0625450611114502
QPSK,0.0314,0.4479,0.1874,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06243896484375
BPSK,0.0314,0.0628,0.025,24,0.2,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07077980041503906
QPSK,0.0314,0.3437,0.1353,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0778207778930664
BPSK,0.08,0.03,0.045,32,0.02,-0.015,1.0,90.0,0.0025000000000000005,9,10,0.08263587951660156
BPSK,0.0314,0.0832,0.1353,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.14377140998840332
BPSK,0.0314,0.0832,0.2916,32,0.0,0.0,1.0,60.0,0.2,6,10,0.06206822395324707
QPSK,0.0314,0.1874,0.3697,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05533552169799805
BPSK,0.0314,0.4218,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06632781028747559
QPSK,0.0314,0.4739,0.4218,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.06722879409790039
QPSK,0.0314,0.0628,0.08,64,0.05,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.06395721435546875
QPSK,0.0314,0.0311,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.08081698417663574
BPSK,0.0314,0.2916,0.3958,32,0.15,0.0,1.0,0.0,0.025,0,10,0.0752413272857666
BPSK,0.0314,0.005,0.0832,32,0.0,0.0,1.0,80.0,0.1,8,10,0.052320003509521484
QPSK,0.0314,0.0628,0.025,64,0.1,0.005,1.0,90.0,0.0025000000000000005,9,10,0.0631110668182373
BPSK,0.0314,0.2655,0.3176,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07138705253601074
QPSK,0.0314,0.1613,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06865096092224121
QPSK,0.0314,0.0311,0.1353,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.05815005302429199
BPSK,0.0314,0.0628,0.08,24,0.05,0.005,1.0005,60.0,0.010000000000000002,6,10,0.06508803367614746
BPSK,0.0314,0.0628,0.08,32,0.05,0.005,1.0002,40.0,0.015,4,10,0.060446977615356445
QPSK,0.0314,0.2395,0.2916,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06896018981933594
QPSK,0.0314,0.5,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06292510032653809
QPSK,0.0314,0.0628,0.08,24,0.05,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.06357765197753906
QPSK,0.05,0.03,0.045,32,0.02,0.03,1.0,50.0,0.0125,5,10,0.06727790832519531
QPSK,0.0314,0.0628,0.08,16,0.35,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.08506178855895996
QPSK,0.0314,0.0571,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06243324279785156
QPSK,0.0314,0.4739,0.0832,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06087446212768555
BPSK,0.0314,0.4739,0.2655,32,0.0,0.0,1.0,90.0,0.0,9,10,0.1114804744720459
QPSK,0.0314,0.4479,0.3958,32,0.0,0.0,1.0,70.0,0.15,7,10,0.08972048759460449
QPSK,0.0314,0.0628,0.025,16,0.1,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.04989004135131836
BPSK,0.0314,0.3697,0.2134,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.06905984878540039
QPSK,0.0314,0.3958,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06813216209411621
QPSK,0.0314,0.0628,0.08,64,0.0,0.005,0.9995,90.0,0.0,9,10,0.07000517845153809
BPSK,0.0314,0.3697,0.2655,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05986666679382324
BPSK,0.0314,0.0311,0.1092,32,0.0,0.0,1.0,70.0,0.15,7,10,0.0682370662689209
QPSK,0.0314,0.4739,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06617403030395508
QPSK,0.0314,0.4218,0.2395,32,0.0,0.0,1.0,90.0,0.0,9,10,0.0509488582611084
BPSK,0.0314,0.0311,0.1874,32,0.0,0.0,1.0,70.0,0.15,7,10,0.06887030601501465
BPSK,0.0314,0.1092,0.1613,32,0.0,0.0,1.0,30.0,0.35,3,10,0.06551456451416016
QPSK,0.0314,0.0628,0.025,24,0.5,0.005,1.0002,60.0,0.010000000000000002,6,10,0.06795191764831543
QPSK,0.0314,0.4739,0.3176,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06677699089050293
QPSK,0.0314,0.2655,0.3437,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.06898689270019531
BPSK,0.0314,0.0628,0.025,32,0.35,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.07455921173095703
QPSK,0.0314,0.0628,0.045,64,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.0582280158996582
QPSK,0.0314,0.0832,0.4218,32,0.0,0.0,1.0,40.0,0.3,4,10,0.06805181503295898
BPSK,0.0314,0.0628,0.045,64,0.5,0.005,1.0005,20.0,0.020000000000000004,2,10,0.0747983455657959
BPSK,0.0314,0.0628,0.08,24,0.2,0.005,1.0,60.0,0.010000000000000002,6,10,0.06583428382873535
BPSK,0.0314,0.03,0.045,32,0.02,0.015,1.0,90.0,0.0025000000000000005,9,10,0.07649111747741699
BPSK,0.0314,0.3697,0.2655,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.06050729751586914
BPSK,0.0314,0.3437,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.057005882263183594
BPSK,0.0314,0.005,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07558417320251465
QPSK,0.0314,0.0832,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.0682060718536377
BPSK,0.0314,0.3176,0.3958,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07237505912780762
BPSK,0.0314,0.2134,0.2134,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06546449661254883
BPSK,0.0314,0.0628,0.08,16,0.2,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.0730440616607666
BPSK,0.0314,0.2134,0.1092,32,0.0,0.0,1.0,70.0,0.15,7,10,0.06390237808227539
BPSK,0.0314,0.3437,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.09133577346801758
BPSK,0.0314,0.005,0.4739,32,0.15,0.0,1.0,0.0,0.025,0,10,0.12750458717346191
BPSK,0.08,0.03,0.045,32,0.02,-0.03,1.0,90.0,0.0025000000000000005,9,10,0.1068718433380127
QPSK,0.0314,0.0628,0.025,64,0.5,0.005,0.9995,70.0,0.0075,7,10,0.05408954620361328
QPSK,0.0314,0.0832,0.1353,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07265448570251465
BPSK,0.0314,0.0628,0.025,48,0.05,0.005,1.0002,70.0,0.0075,7,10,0.09651660919189453
QPSK,0.0314,0.4218,0.0832,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07929348945617676
BPSK,0.0314,0.0628,0.045,16,0.35,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.06974267959594727
QPSK,0.0314,0.0628,0.025,16,0.35,0.005,1.0005,80.0,0.005000000000000001,8,10,0.07155346870422363
QPSK,0.0314,0.4479,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.0826413631439209
QPSK,0.0314,0.0628,0.045,16,0.5,0.005,0.9998,70.0,0.0075,7,10,0.06802916526794434
QPSK,0.0314,0.005,0.4479,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06231236457824707
BPSK,0.0314,0.0628,0.045,24,0.2,0.005,1.0,90.0,0.0025000000000000005,9,10,0.06523847579956055
BPSK,0.0314,0.0571,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07001876831054688
BPSK,0.0314,0.0571,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06608867645263672
QPSK,0.0314,0.0832,0.4218,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.07892465591430664
QPSK,0.0314,0.3958,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.051096200942993164
QPSK,0.0314,0.0628,0.045,48,0.0,0.005,0.9998,90.0,0.0,9,10,0.0742485523223877
BPSK,0.0314,0.0311,0.3958,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07542896270751953
BPSK,0.0314,0.0628,0.045,48,0.5,0.005,0.9998,40.0,0.015,4,10,0.07135915756225586
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.05443835258483887
BPSK,0.0314,0.2134,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.051920175552368164
BPSK,0.0314,0.0628,0.045,64,0.0,0.005,1.0002,80.0,0.1,8,10,0.0820460319519043
QPSK,0.0314,0.0628,0.025,32,0.2,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.06070065498352051
QPSK,0.0314,0.0628,0.08,24,0.05,0.005,1.0,90.0,0.0025000000000000005,9,10,0.060625553131103516
QPSK,0.12,0.1,0.045,32,0.02,0.03,1.0,90.0,0.0025000000000000005,9,10,0.06113553047180176
BPSK,0.0314,0.4479,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06028604507446289
QPSK,0.01,0.0628,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07034111022949219
QPSK,0.0314,0.5,0.3958,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.08373117446899414
QPSK,0.0314,0.4479,0.0571,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.062065839767456055
QPSK,0.0314,0.4479,0.3176,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.061547040939331055
QPSK,0.0314,0.0628,0.045,64,0.0,0.005,1.0,90.0,0.0,9,10,0.06804203987121582
BPSK,0.0314,0.4479,0.3176,32,0.0,0.0,1.0,40.0,0.3,4,10,0.06884336471557617
BPSK,0.0314,0.0832,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07040286064147949
BPSK,0.05,0.0628,0.045,32,0.02,0.03,1.0,90.0,0.0025000000000000005,9,10,0.12324714660644531
BPSK,0.0314,0.0628,0.025,24,0.1,0.005,1.0005,70.0,0.0075,7,10,0.07181167602539062
BPSK,0.0314,0.1613,0.2395,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.06264472007751465
BPSK,0.0314,0.4739,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06531286239624023
QPSK,0.0314,0.0628,0.045,48,0.2,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.06705617904663086
QPSK,0.0314,0.3958,0.005,32,0.0,0.0,1.0,80.0,0.1,8,10,0.07749509811401367
QPSK,0.0314,0.3958,0.1092,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05559730529785156
QPSK,0.0314,0.0628,0.08,32,0.5,0.005,1.0005,70.0,0.0075,7,10,0.061426639556884766
QPSK,0.0314,0.3437,0.2916,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07703971862792969
BPSK,0.0314,0.0311,0.2655,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.0641181468963623
QPSK,0.0314,0.3176,0.3958,32,0.0,0.0,1.0,70.0,0.15,7,10,0.052964210510253906
